"","Geo_FIPS","cluster"
"646",6055201101,7
"647",6055201102,1
"648",6055201200,2
"649",6055201300,7
"650",6055201401,1
"651",6055201402,1
"652",6055201403,7
"653",6055201500,7
"654",6055201601,2
"655",6055201602,1
"656",6055201700,7
"657",6055201800,7
"658",6055201900,7
"659",6055202000,2
"660",6075010100,5
"661",6075010200,3
"662",6075010300,3
"663",6075010400,3
"664",6075010500,3
"665",6075010600,5
"666",6075010700,5
"667",6075010800,3
"668",6075010900,3
"669",6075011000,5
"670",6075011100,5
"671",6075011200,3
"672",6075011300,5
"673",6075011700,5
"674",6075011800,5
"675",6075011901,6
"676",6075011902,6
"677",6075012000,6
"678",6075012100,6
"679",6075012201,6
"680",6075012202,5
"681",6075012301,5
"682",6075012302,6
"683",6075012401,5
"684",6075012402,5
"685",6075012501,5
"686",6075012502,5
"687",6075012601,3
"688",6075012602,3
"689",6075012700,3
"690",6075012800,3
"691",6075012901,3
"692",6075012902,3
"693",6075013000,3
"694",6075013101,3
"695",6075013102,3
"696",6075013200,3
"697",6075013300,1
"698",6075013400,3
"699",6075013500,3
"700",6075015100,3
"701",6075015200,3
"702",6075015300,2
"703",6075015400,3
"704",6075015500,5
"705",6075015600,2
"706",6075015700,2
"707",6075015801,6
"708",6075015802,6
"709",6075015900,5
"710",6075016000,6
"711",6075016100,5
"712",6075016200,6
"713",6075016300,6
"714",6075016400,6
"715",6075016500,6
"716",6075016600,6
"717",6075016700,6
"718",6075016801,6
"719",6075016802,6
"720",6075016900,3
"721",6075017000,3
"722",6075017101,3
"723",6075017102,3
"724",6075017601,5
"725",6075017700,6
"726",6075017801,5
"727",6075017802,6
"728",6075017902,6
"729",6075018000,6
"730",6075020100,6
"731",6075020200,6
"732",6075020300,3
"733",6075020401,3
"734",6075020402,3
"735",6075020500,3
"736",6075020600,3
"737",6075020700,3
"738",6075020800,6
"739",6075020900,6
"740",6075021000,3
"741",6075021100,3
"742",6075021200,3
"743",6075021300,3
"744",6075021400,3
"745",6075021500,3
"746",6075021600,3
"747",6075021700,2
"748",6075021800,3
"749",6075022600,3
"750",6075022702,3
"751",6075022704,3
"752",6075022801,2
"753",6075022802,2
"754",6075022803,6
"755",6075022901,6
"756",6075022902,6
"757",6075022903,2
"758",6075023001,4
"759",6075023003,2
"760",6075023102,4
"761",6075023103,4
"762",6075023200,4
"763",6075023300,4
"764",6075023400,4
"765",6075025100,3
"766",6075025200,2
"767",6075025300,2
"768",6075025401,2
"769",6075025402,2
"770",6075025403,2
"771",6075025500,2
"772",6075025600,2
"773",6075025701,2
"774",6075025702,2
"775",6075025800,2
"776",6075025900,2
"777",6075026001,2
"778",6075026002,2
"779",6075026003,2
"780",6075026004,2
"781",6075026100,2
"782",6075026200,2
"783",6075026301,2
"784",6075026302,2
"785",6075026303,2
"786",6075026401,4
"787",6075026402,2
"788",6075026403,4
"789",6075026404,4
"790",6075030101,3
"791",6075030102,3
"792",6075030201,3
"793",6075030202,2
"794",6075030301,3
"795",6075030302,7
"796",6075030400,1
"797",6075030500,2
"798",6075030600,1
"799",6075030700,1
"800",6075030800,1
"801",6075030900,1
"802",6075031000,2
"803",6075031100,2
"804",6075031201,2
"805",6075031202,2
"806",6075031301,2
"807",6075031302,2
"808",6075031400,2
"809",6075032601,3
"810",6075032602,1
"811",6075032700,1
"812",6075032801,1
"813",6075032802,1
"814",6075032901,1
"815",6075032902,1
"816",6075033000,7
"817",6075033100,7
"818",6075033201,6
"819",6075033203,6
"820",6075033204,6
"821",6075035100,1
"822",6075035201,1
"823",6075035202,3
"824",6075035300,1
"825",6075035400,1
"826",6075040100,3
"827",6075040200,3
"828",6075042601,3
"829",6075042602,3
"830",6075042700,3
"831",6075042800,1
"832",6075045100,3
"833",6075045200,3
"834",6075047600,3
"835",6075047701,3
"836",6075047702,3
"837",6075047801,1
"838",6075047802,3
"839",6075047901,2
"840",6075047902,3
"841",6075060100,3
"842",6075060400,3
"843",6075060502,4
"844",6075060700,6
"845",6075061000,1
"846",6075061100,5
"847",6075061200,4
"848",6075061400,2
"849",6075061500,6
"850",6075980200,7
"851",6075980501,4
"852",6075980600,8
"853",6075980900,3
"854",6081600100,2
"855",6081600200,4
"856",6081600300,1
"857",6081600401,2
"858",6081600402,2
"859",6081600500,2
"860",6081600600,2
"861",6081600700,2
"862",6081600800,6
"863",6081600900,7
"864",6081601000,1
"865",6081601100,1
"866",6081601200,2
"867",6081601300,6
"868",6081601400,1
"869",6081601501,1
"870",6081601502,6
"871",6081601601,2
"872",6081601603,1
"873",6081601604,2
"874",6081601605,1
"875",6081601700,2
"876",6081601800,2
"877",6081601901,2
"878",6081601902,2
"879",6081602000,2
"880",6081602100,4
"881",6081602200,4
"882",6081602300,2
"883",6081602400,2
"884",6081602500,1
"885",6081602600,1
"886",6081602700,2
"887",6081602800,1
"888",6081602900,7
"889",6081603000,7
"890",6081603100,7
"891",6081603200,7
"892",6081603300,7
"893",6081603400,7
"894",6081603700,1
"895",6081603801,2
"896",6081603802,2
"897",6081603900,2
"898",6081604000,2
"899",6081604101,4
"900",6081604102,3
"901",6081604200,4
"902",6081604400,2
"903",6081604500,7
"904",6081604600,7
"905",6081604700,7
"906",6081604800,2
"907",6081604900,7
"908",6081605000,1
"909",6081605100,3
"910",6081605200,1
"911",6081605300,7
"912",6081605400,2
"913",6081605500,2
"914",6081605600,1
"915",6081605700,1
"916",6081605800,1
"917",6081605900,2
"918",6081606000,2
"919",6081606100,2
"920",6081606200,4
"921",6081606300,2
"922",6081606400,3
"923",6081606500,1
"924",6081606600,7
"925",6081606700,1
"926",6081606800,1
"927",6081606900,1
"928",6081607000,1
"929",6081607100,1
"930",6081607200,2
"931",6081607300,1
"932",6081607400,2
"933",6081607500,7
"934",6081607600,7
"935",6081607701,2
"936",6081607702,2
"937",6081607800,7
"938",6081607900,7
"939",6081608001,3
"940",6081608002,7
"941",6081608004,1
"942",6081608013,1
"943",6081608023,1
"944",6081608100,1
"945",6081608200,1
"946",6081608300,1
"947",6081608400,2
"948",6081608501,7
"949",6081608502,2
"950",6081608600,2
"951",6081608700,1
"952",6081608800,1
"953",6081608900,3
"954",6081609000,7
"955",6081609100,2
"956",6081609201,1
"957",6081609202,2
"958",6081609300,1
"959",6081609400,1
"960",6081609500,1
"961",6081609601,1
"962",6081609602,1
"963",6081609603,1
"964",6081609700,1
"965",6081609800,7
"966",6081609900,7
"967",6081610000,1
"968",6081610100,4
"969",6081610201,4
"970",6081610202,6
"971",6081610203,4
"972",6081610302,2
"973",6081610303,1
"974",6081610304,7
"975",6081610400,4
"976",6081610500,4
"977",6081610601,4
"978",6081610602,2
"979",6081610700,2
"980",6081610800,4
"981",6081610900,4
"982",6081611000,2
"983",6081611100,7
"984",6081611200,7
"985",6081611300,1
"986",6081611400,1
"987",6081611500,1
"988",6081611600,1
"989",6081611700,4
"990",6081611800,4
"991",6081611900,4
"992",6081612000,4
"993",6081612100,4
"994",6081612500,3
"995",6081612600,3
"996",6081612700,1
"997",6081612800,1
"998",6081612900,1
"999",6081613000,1
"1000",6081613200,1
"1001",6081613300,1
"1002",6081613400,1
"1003",6081613501,2
"1004",6081613502,1
"1005",6081613600,1
"1006",6081613700,2
"1007",6081613800,7
"1008",6081613900,1
"1009",6081614000,1
"1010",6085500100,4
"1011",6085500200,2
"1012",6085500300,2
"1013",6085500400,2
"1014",6085500500,7
"1015",6085500600,2
"1016",6085500800,2
"1017",6085500901,6
"1018",6085500902,6
"1019",6085501000,4
"1020",6085501101,2
"1021",6085501102,2
"1022",6085501200,4
"1023",6085501300,2
"1024",6085501401,4
"1025",6085501402,4
"1026",6085501501,4
"1027",6085501502,4
"1028",6085501600,4
"1029",6085501700,4
"1030",6085501800,2
"1031",6085501900,2
"1032",6085502001,4
"1033",6085502002,4
"1034",6085502101,2
"1035",6085502102,4
"1036",6085502201,2
"1037",6085502202,7
"1038",6085502301,7
"1039",6085502302,2
"1040",6085502400,7
"1041",6085502500,7
"1042",6085502601,1
"1043",6085502603,7
"1044",6085502604,2
"1045",6085502701,2
"1046",6085502702,7
"1047",6085502800,7
"1048",6085502901,7
"1049",6085502902,7
"1050",6085502903,7
"1051",6085502906,7
"1052",6085502907,7
"1053",6085502908,7
"1054",6085502909,2
"1055",6085502910,2
"1056",6085503001,7
"1057",6085503002,7
"1058",6085503003,7
"1059",6085503105,4
"1060",6085503108,2
"1061",6085503110,4
"1062",6085503111,2
"1063",6085503112,4
"1064",6085503113,4
"1065",6085503115,2
"1066",6085503116,2
"1067",6085503117,4
"1068",6085503118,4
"1069",6085503121,4
"1070",6085503122,2
"1071",6085503123,4
"1072",6085503204,4
"1073",6085503207,1
"1074",6085503208,2
"1075",6085503210,2
"1076",6085503211,2
"1077",6085503212,2
"1078",6085503213,4
"1079",6085503214,4
"1080",6085503217,4
"1081",6085503218,4
"1082",6085503304,4
"1083",6085503305,4
"1084",6085503306,4
"1085",6085503312,2
"1086",6085503313,7
"1087",6085503315,2
"1088",6085503321,1
"1089",6085503322,2
"1090",6085503323,2
"1091",6085503324,1
"1092",6085503325,2
"1093",6085503326,1
"1094",6085503327,1
"1095",6085503329,1
"1096",6085503330,1
"1097",6085503331,7
"1098",6085503332,1
"1099",6085503333,1
"1100",6085503334,1
"1101",6085503336,2
"1102",6085503337,2
"1103",6085503401,4
"1104",6085503402,4
"1105",6085503504,4
"1106",6085503506,2
"1107",6085503507,4
"1108",6085503508,4
"1109",6085503509,2
"1110",6085503510,4
"1111",6085503511,2
"1112",6085503601,4
"1113",6085503602,4
"1114",6085503703,4
"1115",6085503707,4
"1116",6085503708,1
"1117",6085503709,4
"1118",6085503710,4
"1119",6085503711,4
"1120",6085503712,4
"1121",6085503713,4
"1122",6085503802,2
"1123",6085503803,1
"1124",6085503804,2
"1125",6085503902,2
"1126",6085503903,4
"1127",6085504001,4
"1128",6085504002,4
"1129",6085504101,4
"1130",6085504102,4
"1131",6085504201,7
"1132",6085504202,7
"1133",6085504307,1
"1134",6085504308,1
"1135",6085504311,1
"1136",6085504314,1
"1137",6085504315,1
"1138",6085504316,1
"1139",6085504317,1
"1140",6085504318,2
"1141",6085504319,2
"1142",6085504320,1
"1143",6085504321,1
"1144",6085504322,1
"1145",6085504323,2
"1146",6085504410,2
"1147",6085504411,1
"1148",6085504412,2
"1149",6085504413,1
"1150",6085504414,1
"1151",6085504415,1
"1152",6085504416,1
"1153",6085504417,1
"1154",6085504418,4
"1155",6085504420,1
"1156",6085504421,1
"1157",6085504422,2
"1158",6085504423,2
"1159",6085504504,2
"1160",6085504505,2
"1161",6085504506,1
"1162",6085504507,2
"1163",6085504601,2
"1164",6085504602,2
"1165",6085504700,10
"1166",6085504802,2
"1167",6085504803,2
"1168",6085504805,2
"1169",6085504806,1
"1170",6085504901,1
"1171",6085505001,1
"1172",6085505006,3
"1173",6085505007,2
"1174",6085505008,3
"1175",6085505009,2
"1176",6085505100,2
"1177",6085505202,2
"1178",6085505203,2
"1179",6085505301,2
"1180",6085505302,7
"1181",6085505303,2
"1182",6085505304,7
"1183",6085505305,2
"1184",6085505401,2
"1185",6085505402,2
"1186",6085505403,3
"1187",6085505500,2
"1188",6085505600,2
"1189",6085505700,2
"1190",6085505800,7
"1191",6085505900,2
"1192",6085506000,2
"1193",6085506101,7
"1194",6085506102,7
"1195",6085506103,1
"1196",6085506202,7
"1197",6085506203,3
"1198",6085506204,2
"1199",6085506301,2
"1200",6085506302,7
"1201",6085506304,2
"1202",6085506305,2
"1203",6085506401,2
"1204",6085506402,2
"1205",6085506501,4
"1206",6085506502,7
"1207",6085506503,2
"1208",6085506601,2
"1209",6085506603,7
"1210",6085506604,7
"1211",6085506605,2
"1212",6085506606,2
"1213",6085506701,7
"1214",6085506702,2
"1215",6085506703,2
"1216",6085506801,7
"1217",6085506802,7
"1218",6085506803,2
"1219",6085506804,1
"1220",6085506900,1
"1221",6085507001,1
"1222",6085507002,1
"1223",6085507100,1
"1224",6085507203,1
"1225",6085507205,1
"1226",6085507206,1
"1227",6085507301,1
"1228",6085507302,1
"1229",6085507401,1
"1230",6085507402,1
"1231",6085507500,1
"1232",6085507600,1
"1233",6085507701,1
"1234",6085507702,1
"1235",6085507703,1
"1236",6085507805,1
"1237",6085507806,1
"1238",6085507807,1
"1239",6085507808,1
"1240",6085507903,1
"1241",6085507904,1
"1242",6085507905,1
"1243",6085507906,1
"1244",6085508001,1
"1245",6085508003,1
"1246",6085508004,1
"1247",6085508101,1
"1248",6085508102,1
"1249",6085508202,1
"1250",6085508203,1
"1251",6085508204,7
"1252",6085508301,1
"1253",6085508303,1
"1254",6085508304,3
"1255",6085508401,7
"1256",6085508403,1
"1257",6085508404,7
"1258",6085508503,3
"1259",6085508504,3
"1260",6085508505,1
"1261",6085508507,3
"1262",6085508508,2
"1263",6085508601,2
"1264",6085508602,2
"1265",6085508703,3
"1266",6085508704,2
"1267",6085508800,2
"1268",6085508900,2
"1269",6085509000,2
"1270",6085509102,3
"1271",6085509105,3
"1272",6085509106,3
"1273",6085509107,6
"1274",6085509108,2
"1275",6085509109,1
"1276",6085509201,2
"1277",6085509202,2
"1278",6085509302,7
"1279",6085509303,2
"1280",6085509304,2
"1281",6085509401,3
"1282",6085509403,6
"1283",6085509404,2
"1284",6085509500,2
"1285",6085509600,3
"1286",6085509700,1
"1287",6085509801,7
"1288",6085509802,7
"1289",6085509901,1
"1290",6085509902,1
"1291",6085510001,1
"1292",6085510002,1
"1293",6085510100,1
"1294",6085510200,1
"1295",6085510300,1
"1296",6085510400,1
"1297",6085510500,1
"1298",6085510600,1
"1299",6085510700,3
"1300",6085510801,1
"1301",6085510802,1
"1302",6085510803,1
"1303",6085510900,1
"1304",6085511000,1
"1305",6085511100,1
"1306",6085511200,1
"1307",6085511301,3
"1308",6085511302,3
"1309",6085511400,1
"1310",6085511500,3
"1311",6085511608,6
"1312",6085511609,3
"1313",6085511701,1
"1314",6085511702,1
"1315",6085511704,1
"1316",6085511705,1
"1317",6085511707,1
"1318",6085511800,1
"1319",6085511905,1
"1320",6085511907,1
"1321",6085511909,1
"1322",6085511910,1
"1323",6085511911,7
"1324",6085511912,1
"1325",6085511913,1
"1326",6085511914,1
"1327",6085511915,4
"1328",6085511916,7
"1329",6085512001,1
"1330",6085512005,7
"1331",6085512017,2
"1332",6085512019,2
"1333",6085512020,2
"1334",6085512021,2
"1335",6085512022,2
"1336",6085512023,2
"1337",6085512024,2
"1338",6085512025,7
"1339",6085512026,2
"1340",6085512027,2
"1341",6085512029,2
"1342",6085512030,7
"1343",6085512031,7
"1344",6085512032,2
"1345",6085512033,2
"1346",6085512034,7
"1347",6085512035,7
"1348",6085512036,7
"1349",6085512037,2
"1350",6085512038,2
"1351",6085512039,1
"1352",6085512042,2
"1353",6085512043,4
"1354",6085512045,7
"1355",6085512047,2
"1356",6085512052,2
"1357",6085512053,7
"1358",6085512100,2
"1359",6085512200,7
