"Geo_FIPS","year","cluster"
6095252201,2010,8
6095252202,2010,8
6095252305,2010,8
6095252306,2010,8
6095252310,2010,8
6095252311,2010,8
6095252312,2010,8
6095252313,2010,13
6095252314,2010,13
6095252315,2010,13
6095252316,2010,13
6095252317,2010,13
6095252401,2010,6
6095252402,2010,3
6095252501,2010,6
6095252502,2010,3
6095252604,2010,3
6095252605,2010,3
6095252606,2010,6
6095252607,2010,6
6095252608,2010,3
6095252610,2010,13
6095252611,2010,3
6095252702,2010,13
6095252703,2010,13
6095252704,2010,13
6095252705,2010,13
6095252706,2010,8
6095252707,2010,3
6095252801,2010,12
6095252903,2010,8
6095252904,2010,8
6095252908,2010,8
6095252909,2010,8
6095252910,2010,13
6095252911,2010,1
6095252912,2010,8
6095252913,2010,8
6095252914,2010,8
6095252915,2010,8
6095253101,2010,8
6095253105,2010,15
6095253106,2010,8
6095253107,2010,8
6095253108,2010,13
6095253201,2010,8
6095253203,2010,13
6095253204,2010,13
6095253205,2010,13
6095253206,2010,8
6095253300,2010,8
6095253402,2010,13
6095253403,2010,13
6095253404,2010,13
6095253500,2010,8
6097150100,2010,13
6097150202,2010,1
6097150203,2010,1
6097150204,2010,1
6097150303,2010,1
6097150304,2010,13
6097150305,2010,13
6097150306,2010,13
6097150500,2010,8
6097150601,2010,13
6097150602,2010,8
6097150603,2010,1
6097150607,2010,8
6097150609,2010,13
6097150610,2010,8
6097150611,2010,8
6097150612,2010,8
6097150701,2010,13
6097150702,2010,8
6097150800,2010,1
6097150901,2010,13
6097150902,2010,1
6097151000,2010,1
6097151100,2010,8
6097151201,2010,8
6097151203,2010,8
6097151204,2010,8
6097151301,2010,8
6097151305,2010,6
6097151306,2010,8
6097151307,2010,8
6097151308,2010,8
6097151309,2010,8
6097151310,2010,8
6097151311,2010,15
6097151401,2010,13
6097151402,2010,6
6097151502,2010,13
6097151503,2010,1
6097151504,2010,8
6097151601,2010,1
6097151602,2010,1
6097151700,2010,13
6097151800,2010,13
6097151900,2010,13
6097152000,2010,2
6097152100,2010,13
6097152201,2010,13
6097152202,2010,8
6097152203,2010,13
6097152300,2010,1
6097152400,2010,1
6097152501,2010,13
6097152502,2010,8
6097152600,2010,8
6097152701,2010,8
6097152702,2010,13
6097152801,2010,8
6097152802,2010,6
6097152903,2010,6
6097152904,2010,8
6097152905,2010,8
6097152906,2010,8
6097153001,2010,6
6097153002,2010,6
6097153003,2010,6
6097153005,2010,8
6097153006,2010,8
6097153102,2010,6
6097153103,2010,6
6097153104,2010,6
6097153200,2010,13
6097153300,2010,13
6097153401,2010,13
6097153403,2010,13
6097153404,2010,8
6097153501,2010,8
6097153502,2010,8
6097153600,2010,8
6097153703,2010,1
6097153704,2010,1
6097153705,2010,13
6097153706,2010,1
6097153801,2010,13
6097153804,2010,8
6097153806,2010,8
6097153807,2010,8
6097153808,2010,13
6097153809,2010,8
6097153901,2010,13
6097153902,2010,13
6097153903,2010,13
6097154000,2010,1
6097154100,2010,13
6097154201,2010,13
6097154202,2010,8
6097154302,2010,1
6097154303,2010,1
6097154304,2010,1
