"Geo_FIPS","year","cluster"
6095252311,2014,14
6095252312,2014,8
6095252313,2014,13
6095252314,2014,13
6095252315,2014,13
6095252316,2014,13
6095252317,2014,8
6095252401,2014,6
6095252402,2014,3
6095252501,2014,6
6095252502,2014,3
6095252604,2014,3
6095252605,2014,6
6095252606,2014,6
6095252607,2014,6
6095252608,2014,3
6095252610,2014,13
6095252611,2014,3
6095252702,2014,13
6095252703,2014,13
6095252704,2014,3
6095252705,2014,13
6095252706,2014,13
6095252707,2014,3
6095252801,2014,12
6095252802,2014,12
6095252903,2014,8
6095252904,2014,8
6095252908,2014,8
6095252909,2014,8
6095252910,2014,8
6095252911,2014,1
6095252912,2014,8
6095252913,2014,8
6095252914,2014,8
6095252915,2014,8
6095253101,2014,8
6095253105,2014,15
6095253106,2014,8
6095253107,2014,8
6095253108,2014,13
6095253201,2014,8
6095253203,2014,13
6095253204,2014,13
6095253205,2014,13
6095253206,2014,8
6095253300,2014,13
6095253402,2014,13
6095253403,2014,8
6095253404,2014,13
6095253500,2014,8
6097150100,2014,1
6097150202,2014,8
6097150203,2014,8
6097150204,2014,1
6097150303,2014,1
6097150304,2014,13
6097150305,2014,6
6097150306,2014,1
6097150500,2014,1
6097150601,2014,13
6097150602,2014,8
6097150603,2014,8
6097150607,2014,8
6097150609,2014,13
6097150610,2014,8
6097150611,2014,8
6097150612,2014,8
6097150701,2014,15
6097150702,2014,8
6097150800,2014,13
6097150901,2014,13
6097150902,2014,8
6097151000,2014,8
6097151100,2014,8
6097151201,2014,8
6097151203,2014,8
6097151204,2014,8
6097151301,2014,6
6097151305,2014,6
6097151306,2014,8
6097151307,2014,8
6097151308,2014,8
6097151309,2014,8
6097151310,2014,8
6097151311,2014,8
6097151401,2014,13
6097151402,2014,6
6097151502,2014,13
6097151503,2014,1
6097151504,2014,8
6097151601,2014,1
6097151602,2014,1
6097151700,2014,13
6097151800,2014,13
6097151900,2014,6
6097152000,2014,2
6097152100,2014,13
6097152201,2014,13
6097152202,2014,8
6097152203,2014,1
6097152300,2014,1
6097152400,2014,1
6097152501,2014,8
6097152502,2014,8
6097152600,2014,8
6097152701,2014,8
6097152702,2014,8
6097152801,2014,8
6097152802,2014,6
6097152903,2014,13
6097152904,2014,8
6097152905,2014,8
6097152906,2014,8
6097153001,2014,6
6097153002,2014,6
6097153003,2014,6
6097153005,2014,8
6097153006,2014,8
6097153102,2014,6
6097153103,2014,13
6097153104,2014,6
6097153200,2014,13
6097153300,2014,13
6097153401,2014,8
6097153403,2014,8
6097153404,2014,1
6097153501,2014,8
6097153502,2014,1
6097153600,2014,8
6097153703,2014,1
6097153704,2014,1
6097153705,2014,1
6097153706,2014,1
6097153801,2014,8
6097153804,2014,8
6097153806,2014,8
6097153807,2014,8
6097153808,2014,13
6097153809,2014,8
6097153901,2014,13
6097153902,2014,13
6097153903,2014,13
6097154000,2014,8
6097154100,2014,8
6097154201,2014,13
6097154202,2014,8
6097154302,2014,1
6097154303,2014,1
6097154304,2014,8
