"","Geo_FIPS","density","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","PCownerOccUnits","PCwithInterests","perCapitaIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds","PCmovedWithinCounty","medianYearBuilt","year","cluster"
"216",6001437300,8062.146,0.649323621227888,0.0660042583392477,0.221881390593047,0.291922290388548,0.0081799591002045,0.587802313354364,0.523659305993691,0.00315457413249211,0.474617737003058,32.8,0.375840978593272,0.104281345565749,0.248929663608563,0.285626911314985,0.347706422018349,0.576235541535226,0.311251314405889,18357,0.0528031290743155,0.165126309303758,0.00841219768664564,0.553062985332183,1958,2000,2
"217",6001437400,10206.81,0.992654774396642,0.0648535564853557,0.259606373008435,0.319119025304592,0.0028116213683224,0.64662447257384,0.483122362869198,0.0116033755274262,0.499255287459041,34.1,0.523086088769735,0.0589812332439678,0.130771522192434,0.431635388739946,0.301161751563896,0.873417721518987,0.358649789029536,18779,0.0596919127086008,0.203653788559449,0.0168776371308017,0.541333333333333,1955,2000,2
"218",6001437500,19930.41,0.349794238683128,0.0851788756388416,0.395431272154391,0.207955888144939,0,0.55850622406639,0.617427385892116,0.0107883817427386,0.506978653530378,26.6,0.357963875205255,0.0991379310344828,0.14059934318555,0.535509031198686,0.487684729064039,0.279668049792531,0.164315352697095,11040,0.088,0.485104584829918,0,0.692711064499213,1964,2000,6
"219",6001437600,10090.88,0.677316293929712,0.105348460291734,0.233600755073148,0.304860783388391,0,0.540540540540541,0.464864864864865,0.00864864864864865,0.473304020100502,36.2,0.418341708542714,0.101758793969849,0.187185929648241,0.333542713567839,0.306218592964824,0.64,0.210810810810811,17374,0.0505279034690799,0.215,0.00432432432432432,0.757071547420965,1958,2000,6
"220",6001437700,26231.41,0.227990970654628,0.0838038632986627,0.459386887446856,0.218617140299843,0,0.543617998163453,0.657943067033976,0.0068870523415978,0.5139911634757,25.7,0.313809901438767,0.102866205958989,0.136626260337601,0.548091084173558,0.488727767078283,0.130394857667585,0.0840220385674931,11146,0.0635900187818621,0.516606005459509,0.0114784205693297,0.599486521181001,1968,2000,6
"221",6001437800,8457.342,0.853462157809984,0.0893048128342246,0.249803304484658,0.284028324154209,0.004720692368214,0.60961695191524,0.49959250203749,0.0105949470252649,0.487858183584264,33.6,0.380767362797475,0.0937348227294803,0.259592034968431,0.298931520155415,0.36765420106848,0.753871230643847,0.299103504482478,19696,0.0401960784313726,0.129863813229572,0.00896495517522412,0.577162629757785,1960,2000,2
"222",6001437900,9181.979,0.575714285714286,0.0366894197952218,0.364161849710983,0.277456647398844,0,0.53768115942029,0.47536231884058,0.00869565217391304,0.521968365553603,30.2,0.390597539543058,0.0720562390158172,0.137521968365554,0.489455184534271,0.461335676625659,0.446376811594203,0.149275362318841,16315,0.07398753894081,0.302188552188552,0,0.772058823529412,1958,2000,6
"223",6001438000,3161.917,0.812267657992565,0.0659824046920821,0.155577788894447,0.372686343171586,0,0.571830985915493,0.379342723004695,0.0103286384976526,0.509433962264151,36.5,0.610062893081761,0.0559417411453161,0.133399536577292,0.238331678252234,0.184707050645482,0.683568075117371,0.403755868544601,29103,0.039041095890411,0.113871635610766,0.0328638497652582,0.626834381551363,1958,2000,2
"224",6001438100,9648.359,0.905545112781955,0.086084142394822,0.249076638965836,0.293859649122807,0.00554016620498615,0.636494252873563,0.496647509578544,0.00957854406130268,0.504853003235335,32.6,0.499085666057111,0.0783513855675904,0.174848783232522,0.3495568997046,0.304824869883247,0.817528735632184,0.448275862068966,22255,0.0648148148148148,0.174257425742574,0.0167624521072797,0.648532569792412,1957,2000,2
"225",6001438201,11934.91,0.661971830985915,0.0640732265446224,0.312659613279825,0.28420284567676,0,0.560606060606061,0.476430976430976,0.00757575757575758,0.498993063325129,32.7,0.409040053703289,0.0642201834862385,0.178115909599463,0.465876034907138,0.422018348623853,0.882154882154882,0.287878787878788,17238,0.0715756951596292,0.2241921005386,0.0185185185185185,0.589721254355401,1961,2000,6
"226",6001438202,3321.362,0.541557591623037,0.0808030112923463,0.234887168506012,0.270136715532861,0.00378850271783891,0.553613445378151,0.351932773109244,0.00907563025210084,0.477530640036314,37.8,0.396731729459827,0.070812528370404,0.353608715388107,0.20812528370404,0.376078075351793,0.849411764705882,0.343529411764706,20338,0.0300142925202477,0.222374742621826,0.0100840336134454,0.671859785783836,1976,2000,2
"227",6001438300,11529.19,0.992677824267782,0.0481029810298103,0.297388374052233,0.296545914069082,0,0.651515151515151,0.53030303030303,0.00216450216450216,0.500931098696462,32.4,0.256717212024475,0.0883213620643788,0.312051077414206,0.343974461292897,0.458100558659218,0.818181818181818,0.300865800865801,16786,0.0767835550181378,0.149802890932983,0.0119047619047619,0.60075329566855,1956,2000,3
"228",6001438400,3417.823,0.739803094233474,0.0399201596806387,0.225699067909454,0.402130492676431,0,0.59697386519945,0.401650618982118,0.00275103163686382,0.474711623779947,38.6,0.48846495119787,0.0607808340727595,0.255545696539485,0.254658385093168,0.326974267968057,0.920220082530949,0.36726272352132,21577,0.0248803827751196,0.129663330300273,0.0275103163686382,0.690702087286527,1965,2000,2
"229",6001440100,214.8205,0.573453608247423,0.0864765409383625,0.187463039621526,0.351862803075103,0.00413956238911887,0.521861777150917,0.423131170662906,0.0141043723554302,0.463863337713535,35.1,0.463425317564608,0.112133158125274,0.254051686377573,0.153745072273325,0.372317126587823,0.679830747531735,0.325811001410437,29932,0.0645438898450947,0.141454707719768,0.0620592383638928,0.395910780669145,1982,2000,2
"230",6001440200,14457.79,0.791316526610644,0.0968028419182948,0.441588785046729,0.18428738317757,0.00116822429906542,0.621448863636364,0.655539772727273,0.00497159090909091,0.511030570438071,27.2,0.419791994957454,0.0266309486290577,0.0723290261582099,0.81389851875197,0.387330601953987,0.542613636363636,0.180397727272727,14731,0.0940807526460212,0.298614429049212,0.0248579545454545,0.705002337540907,1957,2000,6
"231",6001440301,4235.241,0.719101123595506,0.0786585365853659,0.228427507665353,0.308585194918966,0.00963644327639071,0.643027129938125,0.4859590671109,0.00761542122798667,0.497214683616626,33.5,0.395229252963862,0.0678474503642337,0.32981002713898,0.286530495643479,0.313955149264391,0.804378867206092,0.306520704426464,22028,0.0463858850313034,0.177260391372661,0.014278914802475,0.635920753491393,1974,2000,2
"232",6001440302,5355.485,0.941052631578947,0.0711124225435232,0.157219251336898,0.33903743315508,0.0079144385026738,0.743221690590112,0.563530037214248,0.00531632110579479,0.495156081808396,34.4,0.22551130247578,0.0789827771797632,0.552206673842842,0.124058127018299,0.457212055974166,0.855396065922382,0.356193514088251,24921,0.0654810024252223,0.0728619528619529,0.037745879851143,0.752032520325203,1977,2000,12
"233",6001440304,13402.85,0.837264150943396,0.102990033222591,0.189301840916985,0.317818687044113,0.00868357068426537,0.654907975460123,0.563650306748466,0.00843558282208589,0.495619275189168,32.3,0.207287933094385,0.0710872162485066,0.564715252887296,0.130227001194743,0.52847471127041,0.674846625766871,0.315950920245399,18571,0.0863157894736842,0.233755449449865,0.0237730061349693,0.689485213581599,1976,2000,12
"234",6001440305,14174.92,0.99034749034749,0.0640535372848948,0.137346791636626,0.347512617159337,0.0100937274693583,0.762548262548263,0.541505791505791,0.00482625482625483,0.49340430455913,34.8,0.275167785234899,0.0724369358944689,0.484378616061097,0.166859523258505,0.417495950011571,0.834942084942085,0.338803088803089,20712,0.0466960352422907,0.103641456582633,0.0212355212355212,0.653409090909091,1975,2000,12
"235",6001440306,18889.94,0.948191593352884,0.061490359562272,0.232997987927565,0.313480885311871,0.00442655935613682,0.705533596837945,0.650197628458498,0.00889328063241107,0.501072705601907,31.1,0.159952324195471,0.118474374255066,0.565435041716329,0.125864123957092,0.569725864123957,0.760869565217391,0.298418972332016,18960,0.0395180722891566,0.25399856767725,0.0197628458498024,0.703875968992248,1975,2000,12
"236",6001440307,7924.161,0.459798994974874,0.067005076142132,0.171174142480211,0.340699208443272,0.00494722955145119,0.505776636713736,0.335686777920411,0.00320924261874198,0.469189937687514,39.9,0.40964689591507,0.06323563351027,0.371336256635126,0.190860835448881,0.354027232864066,0.754813863928113,0.371630295250321,22458,0.0570639668660838,0.137549042234018,0.0109114249037227,0.712939698492462,1976,2000,2
"237",6001440308,8563.498,0.633386159535129,0.1101108033241,0.216115394180552,0.271076846555583,0.0034817209649341,0.633938100320171,0.40128068303095,0.0101387406616862,0.500416597233794,33.6,0.366772204632561,0.0601566405599067,0.337443759373438,0.315614064322613,0.427262122979503,0.568303094983991,0.342582710779082,22594,0.0342801175318315,0.207937301984326,0.0138740661686233,0.568693154619435,1974,2000,2
"238",6001440309,5797.015,0.647007426823941,0.12,0.135775862068966,0.268103448275862,0.0306034482758621,0.655126498002663,0.444296493564137,0.00532623169107856,0.501926095020688,32.1,0.295762590954487,0.0703381366814096,0.460122699386503,0.186617206448851,0.475388785846768,0.619174434087883,0.408344429649356,26869,0.0350276534105873,0.149664716792695,0.0417221482467821,0.568125,1979,2000,12
"239",6001440331,4856.291,0.64501679731243,0.0735400144196107,0.230808597748209,0.306550665301945,0.00358239508700102,0.676104190260476,0.59682899207248,0.00679501698754247,0.500896592946802,29.6,0.230723251643754,0.0651524208009564,0.483562462641961,0.243873281530185,0.51255230125523,0.46885617214043,0.286523216308041,18551,0.0337609723160027,0.235752849430114,0.0215175537938845,0.626146788990826,1980,2000,6
