"Geo_FIPS","density","medianYearBuilt","PConeUnit","PCownerOccUnits","PCcommutingNotCar","PCmovedWithinCounty","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCunmarriedSSCouple","PCwithKids","PCsexMale","medianAge","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCraceWhiteAlone","PCforeignBorn","perCapitaIncome","PCunemployed","PCpoorStruggling","PCwithInterests","PCveryWealthyHHolds","cluster"
6081607800,0.0747112705773221,0.283333333333333,1,0.851084812623274,0.0669122160834868,0.670731707317073,0.0993197278911565,0.306575963718821,0.0104308390022676,0.641025641025641,0.00887573964497041,0.377712031558185,0.507068803016023,0.314878892733564,0.0128809299403079,0.174363807728558,0.187873075714735,0.644360666038329,0.280867106503299,0.184646715555109,0.0245901639344262,0.112707535121328,0.451676528599605,0.0483234714003945,1
6081607900,0.056129449117117,0.733333333333333,0.437362637362637,0.525887143688191,0.0962566844919786,0.494089834515366,0.0452399685287175,0.31117230527144,0.011801730920535,0.340314136125654,0.00814426992437464,0.128563118091914,0.47120078099577,0.309688581314879,0.0270094370322161,0.176049463065408,0.0624796615684998,0.735437683045884,0.256101529450049,0.430927571437704,0.0141176470588235,0.0996815286624204,0.56195462478185,0.0826061663757999,8
6081608001,0.108628551612815,0.583333333333333,0.317903930131004,0.543689320388349,0.0515665796344648,0.388595564941922,0.0497881355932203,0.206567796610169,0.0476694915254237,0.494263018534863,0.00706090026478376,0.258605472197705,0.497066875244427,0.264705882352941,0.0187719984356668,0.351583887368009,0.0559249120062573,0.587798201016817,0.396167383652718,0.322928557730066,0.0184361093452003,0.0715682440359797,0.501323918799647,0.0406001765225066,9
6081608002,0.110118557385303,0.6,0.858932102834542,0.804013377926421,0.0418449833571089,0.575429662635264,0.027046783625731,0.293859649122807,0.0193713450292398,0.604682274247492,0.00802675585284281,0.332441471571906,0.469701050363587,0.373702422145329,0.0180447077834635,0.242391597091301,0.0430918394828979,0.685160247778077,0.272555884729329,0.428754075305248,0.015270708005553,0.050732501356484,0.595986622073579,0.159197324414716,8
6081608004,0.0477579407150109,0.65,0.408794788273616,0.458823529411765,0.0575617702959544,0.427900252981568,0.050346514472075,0.21178149205055,0.0428047289033836,0.486851211072664,0.0069204152249135,0.245674740484429,0.494767348253099,0.271626297577855,0.0244727097085815,0.342456931251006,0.0500724521011109,0.573337626791177,0.401062630816294,0.377275093378143,0.0126349039220848,0.0310739011431332,0.529065743944637,0.0875432525951557,9
6081608013,0.110224906560011,0.75,0.575126262626263,0.580818242790074,0.0555555555555556,0.435926773455378,0.0291620524178664,0.215946843853821,0.0214101144333702,0.606975184439973,0.0127431254191818,0.389671361502347,0.488639264743426,0.273356401384083,0.0165943323972428,0.360990553995405,0.0382946132244064,0.568036762828695,0.326014807250447,0.407585318855536,0.0240384615384615,0.0603271983640082,0.573440643863179,0.165660630449363,14
6081608023,0.0705707427086843,0.583333333333333,0.993204983012458,0.859138533178114,0.0496688741721854,0.648508430609598,0.0628997867803838,0.285181236673774,0.029317697228145,0.761350407450524,0.00814901047729918,0.450523864959255,0.496739547372459,0.349480968858132,0.0157268891446107,0.384349827387802,0.0675105485232067,0.533947065592635,0.342539317222862,0.317723125816203,0.0209339774557166,0.0532771176696052,0.656577415599534,0.183934807916182,8
6081608100,0.1160496315595,0.533333333333333,0.674285714285714,0.686209744013212,0.0740524781341108,0.552238805970149,0.0700995240155777,0.323669407183038,0.0237992211163998,0.596201486374897,0.00660611065235343,0.344343517753922,0.479094624331971,0.309688581314879,0.0172901603269412,0.293932725558001,0.0697893744105627,0.610499842816724,0.342973907576234,0.294271285193743,0.03964265773311,0.0859571788413098,0.516102394715111,0.074318744838976,1
6081608200,0.090093668026185,0.5,0.804837364470392,0.721186440677966,0.0504252733900365,0.51730959446093,0.0411764705882353,0.24453781512605,0.0310924369747899,0.644067796610169,0.00508474576271186,0.35,0.497269417475728,0.349480968858132,0.0212378640776699,0.284890776699029,0.0594660194174757,0.616504854368932,0.321905339805825,0.295038401475786,0.0401396160558464,0.094019728729963,0.63135593220339,0.0974576271186441,1
6081608300,0.0713697023108829,0.566666666666667,0.556277056277056,0.528064992614476,0.0595238095238095,0.474833808167141,0.0263808738664468,0.278235779060181,0.0527617477328937,0.581240768094535,0.00443131462333826,0.307976366322009,0.513399578440229,0.269896193771626,0.0313158687142427,0.346883468834688,0.0520927431496537,0.568503462812406,0.392351701294791,0.304563428644487,0.0205739036275041,0.0897280966767372,0.563515509601182,0.0664697193500739,9
6081608400,0.125294391623386,0.45,0.354111405835544,0.36544696618805,0.0792682926829268,0.570938215102975,0.144407129940584,0.230431413071558,0.025058124515629,0.408985641500695,0.00555812876331635,0.291338582677165,0.519792226401576,0.20242214532872,0.0381515314347125,0.236432025792585,0.257209385634963,0.518896650546301,0.390471072899875,0.194299595437485,0.0186915887850467,0.180058436815194,0.436776285317277,0.0375173691523854,15
6081608501,0.0946200798630332,0.233333333333333,0.75178866263071,0.62119503945885,0.0901916572717024,0.695231958762887,0.141520467836257,0.320175438596491,0.00614035087719298,0.524802705749718,0.0056369785794814,0.351747463359639,0.495575221238938,0.278546712802768,0.0118713576516296,0.100151090006475,0.200086337146557,0.738182603064969,0.240880638894885,0.210436434370462,0.0157536698890082,0.123138242080973,0.497745208568207,0.0214205186020293,1
6081608502,0.146825477832783,0.633333333333333,0.376441515650741,0.537067545304778,0.0770226537216828,0.557904411764706,0.047103410936654,0.367081754195993,0.0530590146182999,0.453047775947282,0.00329489291598023,0.262767710049423,0.480355819125278,0.261245674740484,0.0203854707190511,0.288361749444033,0.0985915492957746,0.589696071163825,0.303187546330615,0.34309275714377,0.0244207889793363,0.0569494225408204,0.485172981878089,0.07166392092257,9
6081608600,0.0692375994295131,0.433333333333333,0.48202614379085,0.377285318559557,0.104679802955665,0.662847790507365,0.073155011279407,0.339993554624557,0.0119239445697712,0.431578947368421,0.0038781163434903,0.309141274238227,0.496712071395021,0.237024221453287,0.0258337247534054,0.205025833724753,0.143259746359793,0.653828088304368,0.310944105213715,0.217979744477219,0.0320062451209992,0.141615782057304,0.442105263157895,0.0160664819944598,13
6081608700,0.073353688318748,0.333333333333333,0.72107048624199,0.727307692307692,0.0631487889273356,0.518163672654691,0.0564770102876338,0.27524669326055,0.0251942053327735,0.559230769230769,0.01,0.279230769230769,0.48289433848017,0.325259515570934,0.014078110808356,0.112322131395701,0.0799273387829246,0.801089918256131,0.187254011504693,0.318819006219121,0.0294277929155313,0.0713375796178344,0.612692307692308,0.0980769230769231,1
6081608800,0.0527512223815736,0.383333333333333,0.987400839944004,0.916981132075472,0.0390826873385013,0.506337558372248,0.0503820439350525,0.276504297994269,0.0353390639923591,0.681603773584906,0.00943396226415094,0.335849056603774,0.504227379025004,0.3719723183391,0.0127720813095881,0.131498470948012,0.0593631948192121,0.79798524914553,0.168015830185285,0.369622195231094,0.0327417380660955,0.0277377521613833,0.724056603773585,0.147169811320755,1
6081608900,0.0272830429999147,0.533333333333333,0.394255874673629,0.379675604104601,0.032164513577643,0.529142857142857,0.0479411179629998,0.271931569524567,0.0451561567535309,0.425355842436279,0.00761337305527971,0.212843429328037,0.483513097072419,0.295847750865052,0.0183359013867488,0.198459167950693,0.073497688751926,0.708628659476117,0.263174114021572,0.371594779956347,0.0224124905565349,0.10596546310832,0.552466070837471,0.0867262495862297,9
6081609000,0.0494425035163767,0.3,0.786679536679537,0.726190476190476,0.0438946528332003,0.572307692307692,0.0792131844763424,0.266347687400319,0.0329611908559277,0.589285714285714,0.0109126984126984,0.303571428571429,0.497411389884508,0.356401384083045,0.0135404221425727,0.118279569892473,0.0661091198725607,0.794504181600956,0.201115093588212,0.305924146811445,0.0397599399849963,0.108979591836735,0.612103174603175,0.100198412698413,1
6081609100,0.0119611843362725,0.166666666666667,0.799660441426146,0.720930232558139,0.108695652173913,0.67090395480226,0.0816326530612245,0.457328385899814,0.0157699443413729,0.491694352159468,0.00332225913621262,0.435215946843854,0.512059369202226,0.237024221453287,0.0105132962275819,0.0618429189857761,0.178726035868893,0.7569573283859,0.181818181818182,0.258088967224044,0.0412168792934249,0.0955528846153846,0.458471760797342,0.0448504983388704,1
