"Geo_FIPS","density","medianYearBuilt","PConeUnit","PCownerOccUnits","PCcommutingNotCar","PCmovedWithinCounty","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCunmarriedSSCouple","PCwithKids","PCsexMale","medianAge","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCraceWhiteAlone","PCforeignBorn","perCapitaIncome","PCunemployed","PCpoorStruggling","PCwithInterests","PCveryWealthyHHolds","cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
6001400100,0.00728192143699807,0.768115942028985,0.941389290882779,0.829230769230769,0.147174770039422,0.0711297071129707,0,0.970181503889369,0.097666378565255,0.592307692307692,0.0123076923076923,0.15,0.487740029542097,0.46815834767642,0.0404726735598227,0.213293943870015,0.0776957163958641,0.6602658788774,0.240472673559823,0.554745625693655,0.0395550061804697,0.0628633720930233,0.655384615384615,0.407692307692308,1,-5.47549654312108,-0.762697691059463,0.214907369390532,0.957761919334377,-0.638082195802912,-0.803640155756047,-1.00216173004429,-0.509918339859496,-0.0147360060349592,0.498536378187998,-0.887198585631774,-0.296504435894259,-0.0423980365334504,-0.641668350487163,-1.0188263059354,-0.00244035863250847,0.359742594149155,-0.281815648652492,0.449434245120101,-0.22593670409948,0.706508011691807,-0.16822319772568,-0.625980766313396,-0.180294258641636
6001400200,0.048428781385157,0,0.686274509803922,0.631901840490798,0.3019508057676,0.0420560747663551,0.0177890724269377,0.9428208386277,0.0838627700127065,0.547239263803681,0,0.195092024539877,0.483238782877772,0.409638554216867,0.0175348117586385,0.113460546673543,0.0691077875193399,0.76689014956163,0.150077359463641,0.523868572133236,0.0241935483870968,0.0830324909747292,0.561963190184049,0.307975460122699,1,-4.52444662004146,-2.03053109687566,-0.151291138401321,-0.739299122351791,0.336012064104697,0.745931410381153,1.52014404786625,0.886104397443146,-0.917127842465458,-0.00964521095591597,-0.942541893713308,0.0902981912330897,0.00924693420399397,-0.0660881050836107,-0.44329299879672,-0.00862429328366726,-0.238874996579525,0.0940463875938671,0.38987340284438,-0.0783520922133188,-0.0421365300913634,-0.165652454926901,-0.134356162387362,0.145465273721198
6001400300,0.0730079953309684,0,0.56719291490181,0.459760956175299,0.317017082785808,0.046633090841261,0.0444290976058932,0.866252302025783,0.0543278084714549,0.362151394422311,0.0330677290836653,0.190438247011952,0.451363301400147,0.344234079173838,0.131724392041268,0.125829034635225,0.0770081061164333,0.66304347826087,0.168570375829035,0.358330022059932,0.0920369301788806,0.145573159366263,0.372509960159363,0.185258964143426,7,-1.76056883062256,-2.85577936607291,-0.713189971828123,-1.78729292045955,-1.23388709755887,-1.03719453522744,0.738488288951075,-0.694029184382672,-0.293501330570329,0.501198434809828,0.228812735708705,-0.126264435912872,0.2654516175245,0.121715391970292,-0.104738288862423,0.118873700594959,-0.244596805963336,0.305500256414862,0.215591166366872,0.0485258090154428,0.319386097860672,0.186219699986051,0.0158991315139055,-0.0504355842304388
6001400400,0.0904112314321788,0,0.492608236536431,0.399006622516556,0.467653936087295,0.0568641446585772,0.052997393570808,0.889081957717926,0.0784824790037648,0.34326710816777,0.0275938189845475,0.220198675496689,0.462724935732648,0.287435456110155,0.167095115681234,0.081093713484459,0.106800654358495,0.698293993923814,0.0675391446599673,0.30241289067317,0.0429319371727749,0.157229761347684,0.361479028697572,0.124724061810155,7,-1.56932216553423,-3.47746195380406,-1.36043245229424,-1.31352707557858,-0.847637525273645,-1.17066605627179,1.33058541719767,-0.699495558037837,-1.37995434075432,-0.119349782274522,-0.49468507141319,0.533728812298251,-0.222868103870862,-0.495657642626243,-0.0184020968337695,-0.0850186111635511,-0.400851886047966,0.416090587929313,0.220428547048405,-0.247061165934001,-0.298442275875108,0.409950467412202,-0.0480025860217231,0.17365788477571
6001400500,0.0888888129416524,0,0.45952380952381,0.367295597484277,0.345702207609206,0.0650921658986175,0.0369068541300527,0.860105448154657,0.0263620386643234,0.216981132075472,0.00880503144654088,0.129559748427673,0.450227531285552,0.270223752151463,0.256541524459613,0.032707622298066,0.147895335608646,0.636518771331058,0.136803185437998,0.218256306263102,0.0842927631578947,0.262798634812287,0.225157232704403,0.0427672955974843,2,0.470688366503598,-3.24105743375617,-1.96897436541711,-1.10735353308947,-1.92280142924425,-0.327187877136436,0.973859645340274,0.213751246821434,-1.13256720199335,-0.214503297170425,-0.00755685952426982,0.42520123027347,0.829786398513652,-0.049036687501785,-0.506548584847976,0.100851881263335,0.0576269585004626,-0.0503246938749189,0.13966278909457,-0.0434059179796621,0.37781801126009,-0.205957175326853,0.214802410758889,-0.051619362331359
6001400600,0.0873550236906158,0,0.479057591623037,0.462809917355372,0.311320754716981,0.114857142857143,0.0978502594514455,0.733876945885841,0.0518902891030393,0.362258953168044,0,0.24931129476584,0.417142857142857,0.251290877796902,0.364571428571429,0.0485714285714286,0.136,0.390285714285714,0.135428571428571,0.16789526328049,0.160202360876897,0.340450086555107,0.173553719008264,0.0275482093663912,2,1.74753519174153,-1.57708152956904,-1.31160921423706,-0.799893134808436,-3.24083877735995,-0.35891472720492,2.44996827571804,0.813697968022767,-0.146825113870426,0.657386903987481,-0.448975686857282,0.0274784621561913,0.187852227616556,-0.705231363029738,-0.195293802167162,-0.0516278017156499,-0.403073214164349,0.124542069663654,0.468941757510173,0.00695741171166639,-0.241967391963306,-0.562575392370921,0.373660062251512,0.0925781851343681
6001400700,0.0742244369932215,0,0.434804928131417,0.304031354983203,0.41030534351145,0.155743320392784,0.0670878459687124,0.705776173285199,0.0246690734055355,0.222844344904815,0.0509518477043673,0.240761478163494,0.469745222929936,0.320137693631669,0.444040036396724,0.0259326660600546,0.10828025477707,0.41105550500455,0.0893994540491356,0.123809654303057,0.103781512605042,0.484303912647862,0.187010078387458,0.0274356103023516,2,2.17225902849828,-3.33753791745231,-2.37752508469434,-1.25159003082621,-2.33723686310485,-2.41684868363335,0.461753959808769,-0.450884685178519,0.0960896722850868,-0.581821200529585,-0.869837314748116,0.441941364556288,-0.516927769371591,0.0676561526928352,0.667746148636883,-0.0195774798679131,0.254863146057652,-0.193830631600354,0.0487534319113118,-0.289600494114613,-0.248641154596258,-0.234054109993803,0.0117538883982365,-0.243600407590382
6001400800,0.0688124718431378,0.130434782608696,0.391425389755011,0.319296040226273,0.287878787878788,0.0975839347348604,0.0991863618752422,0.737311119721038,0.028283611003487,0.250785669390321,0.0087994971715902,0.124450031426776,0.519266625233064,0.328743545611015,0.376320696084525,0.112181479179615,0.145742697327533,0.451211932877564,0.15941578620261,0.207472973158133,0.134792122538293,0.274621212121212,0.192960402262728,0.0509113764927718,2,1.51685691394307,-2.83969507891687,-1.22655673979825,-0.455366599487852,-1.58731207557384,-1.51592688737325,-0.234238498928427,1.48039936618482,-0.153070659180045,0.182678807553713,-0.414765942620483,-0.167234446156508,0.736347323214787,-0.126605453814551,-0.187181272030709,0.0827929545322108,-0.357421544270915,0.268811608975502,0.346161636835289,-0.143477687221991,0.140923217771095,0.141795377914838,0.0608668414852464,0.00643782650538656
6001400900,0.0710183419540246,0,0.552346570397112,0.44488188976378,0.324553950722175,0.151348651348651,0.0547493403693931,0.829155672823219,0.00527704485488127,0.259842519685039,0.0334645669291339,0.270669291338583,0.455440669620876,0.328743545611015,0.313638601674052,0.1068439192516,0.0477597242737568,0.521418020679468,0.137863121614968,0.217304029705548,0.0583717357910906,0.259970457902511,0.25492125984252,0.0590551181102362,2,0.437110753981877,-2.73740498641553,-1.45447784971704,-1.02574688828721,-2.0743648364155,-1.5222239980432,0.726122221719705,-0.602185118922085,0.115326499991264,-1.9895733736685,-0.627264354411167,0.197730001258891,-0.238104346775971,0.548933219272293,0.303202074246549,0.115818026543074,0.306525077393841,0.113293148069809,-0.422025520565946,0.218569876683545,0.1611176854084,0.0656514430492021,0.181045430951366,0.0464512423346353
6001401000,0.0709122148559298,0,0.421110702464141,0.32390323903239,0.3985559566787,0.0494815353829361,0.12962096396818,0.651380439868975,0.00561534861956013,0.202952029520295,0.00943009430094301,0.172611726117261,0.526793823796549,0.292598967297762,0.412352406902816,0.0368755676657584,0.206357856494096,0.361307901907357,0.120617620345141,0.124659167203321,0.112099079072721,0.456069996354357,0.137351373513735,0.019680196801968,2,2.88134611174784,-2.59895200389257,-1.75165538903181,-1.6348371782425,-1.28127896791112,-1.47377184672335,-0.289251745729426,1.71844523129934,-1.51155499166187,-0.315679124178228,-0.298592017813198,0.109448083403454,0.34792825002074,0.428592540242163,-0.122553650510725,-0.247182759564099,-0.0107108957495694,-0.0766082210966424,0.134957033116204,-0.376370488404183,-0.187665836280258,-0.198428344880574,0.142880464482153,-0.0392721404917468
6001401100,0.0711155102711114,0,0.294756731223429,0.247897080653142,0.454690618762475,0.180238095238095,0.04296875,0.840444711538462,0.0330528846153846,0.236021771400297,0.00692726373082632,0.135576447303315,0.504009433962264,0.242685025817556,0.224292452830189,0.121462264150943,0.110377358490566,0.569339622641509,0.125235849056604,0.198073523971336,0.12863913337847,0.310849056603774,0.268184067293419,0.0286986640277091,2,1.35201231856739,-3.86127614639823,-1.65716158563687,0.416733000595165,-1.42839743309827,-1.08916998502886,1.00020715152327,1.14042670204291,0.643633683766044,-0.130529562714144,-0.0391899888495844,0.627061376803532,-0.0355459069904768,0.0785387074947616,-0.533887886109296,0.342179505121707,-0.0438023923735608,0.31650235549638,0.19715748491152,-0.0413504272541796,-0.219578628631075,-0.0206138013643564,-0.0776414154615891,0.0764732568638568
