"","Geo_FIPS","density","medianYearBuilt","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","medianOccupiedHouseValue","PCownerOccUnits","PCwithInterests","medianIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds"
"1392",6085513500,1.715954,1975,0.876080691642651,0,0.246006389776358,0.557507987220447,0,0.695081967213115,0.304918032786885,0,0.541501976284585,31.4,0.766798418972332,0.00889328063241107,0,0.41403162055336,0.152173913043478,1035726,0.662295081967213,0.468852459016393,89331,0.143487858719647,0.209490740740741,0.245901639344262
"1393",6095250103,6045.761,1975,0.800357568533969,0.0901378579003181,0.125,0.634640102827764,0.0231362467866324,0.568467336683417,0.415201005025126,0,0.514334253557018,36,0.22913569760034,0.218093013378637,0.289233382883839,0.247186239116585,0.26629857719261,369857,0.587311557788945,0.204773869346734,73536,0.121758241758242,0.299403747870528,0.0464824120603015
"1394",6095250104,4382.482,1978,0.790960451977401,0.057421451787649,0.161806746712407,0.622641509433962,0.00571755288736421,0.57725587144623,0.22991347342398,0,0.424215246636771,49.6,0.452017937219731,0.216591928251121,0.301345291479821,0.0677130044843049,0.236771300448431,373690,0.697156983930779,0.275648949320148,92163,0.156053811659193,0.129417163836622,0.0321384425216316
"1395",6095250105,5156.132,1988,0.744493392070485,0.0543140028288543,0.0903268551236749,0.767226148409894,0.0101590106007067,0.51304753028891,0.403075489282386,0,0.448135198135198,36.7,0.129662004662005,0.187062937062937,0.521998834498835,0.10955710955711,0.381847319347319,379697,0.658434296365331,0.218546132339236,107198,0.0905914649363614,0.0727829638273046,0.105312208760485
"1396",6095250106,618.6701,1998,1,0.0560706401766004,0.0303524804177546,0.766644908616188,0,0.786259541984733,0.441221374045802,0.0404580152671756,0.488145357855085,40.9,0.279858187458453,0.0857522712164857,0.513627298914248,0.0986040327941502,0.331043651672945,469391,0.883969465648855,0.274045801526718,119443,0.0872984663782934,0.0549889135254989,0.164885496183206
"1397",6095250200,6699.118,1957,0.662171274443695,0.0884676145339652,0.0951972555746141,0.557032590051458,0,0.38406374501992,0.382470119521912,0,0.457685664939551,38,0.546632124352332,0.115716753022453,0.120898100172712,0.241220495106505,0.193724812895797,267528,0.609561752988048,0.208764940239044,46906,0.0925799863852961,0.462415911085113,0.047808764940239
"1398",6095250300,7920.172,1953,0.794871794871795,0.051186943620178,0.16651376146789,0.518348623853211,0,0.349532710280374,0.381308411214953,0,0.495538370017847,34.6,0.338488994646044,0.178465199286139,0.273944080904224,0.2558001189768,0.284949434860202,180838,0.581308411214953,0.135514018691589,57828,0.122157244964263,0.374771480804388,0.0448598130841121
"1399",6095250400,6749.312,1947,0.933433059087509,0.0339588918677391,0.145611364789447,0.525621511922882,0,0.545691906005222,0.308964316797215,0,0.452888583218707,37.6,0.555020632737277,0.143053645116919,0.0835625859697386,0.231430536451169,0.158872077028886,235006,0.778067885117493,0.143603133159269,61191,0.138737334372564,0.265355417529331,0.0182767624020888
"1400",6095250501,4509.927,1959,0.887828162291169,0.0525773195876289,0.316602316602317,0.412483912483912,0.0148005148005148,0.352185089974293,0.397172236503856,0.0475578406169666,0.445023902651021,41.2,0.559322033898305,0.0838765754019991,0.0530204259017818,0.300304215558453,0.256844850065189,262971,0.677377892030848,0.245501285347044,57788,0.151566469093988,0.368561278863233,0.0051413881748072
"1401",6095250502,4364.465,1973,0.878421900161031,0.0339321357285429,0.0483576642335766,0.671076642335766,0.00319343065693431,0.572187776793623,0.418954827280779,0.0132860938883968,0.475077881619938,40.3,0.592523364485981,0.115264797507788,0.172585669781931,0.18785046728972,0.161059190031153,291557,0.772364924712135,0.340124003542958,76982,0.13878222709819,0.1382036685642,0.113374667847653
